RegionName,StateName,Date,Avg_Price
Los Angeles-Long Beach-Anaheim,CA,2008-04-30,545194
Miami-Fort Lauderdale,FL,2008-04-30,305828
San Francisco,CA,2008-04-30,720989
Riverside,CA,2008-04-30,319552
San Diego,CA,2008-04-30,487405
Tampa,FL,2008-04-30,200927
Sacramento,CA,2008-04-30,333723
Orlando,FL,2008-04-30,241452
San Jose,CA,2008-04-30,670305
Jacksonville,FL,2008-04-30,219094
Fresno,CA,2008-04-30,254051
Bakersfield,CA,2008-04-30,232154
Ventura,CA,2008-04-30,528043
North Port-Sarasota-Bradenton,FL,2008-04-30,249694
Stockton,CA,2008-04-30,250625
Fort Myers,FL,2008-04-30,235999
Lakeland,FL,2008-04-30,182980
Daytona Beach,FL,2008-04-30,194835
Melbourne,FL,2008-04-30,191552
Santa Rosa,CA,2008-04-30,529342
Pensacola,FL,2008-04-30,163194
Visalia,CA,2008-04-30,205945
Port St. Lucie,FL,2008-04-30,205767
Santa Maria-Santa Barbara,CA,2008-04-30,609555
Salinas,CA,2008-04-30,520458
Vallejo,CA,2008-04-30,341899
Tallahassee,FL,2008-04-30,182870
Naples,FL,2008-04-30,392542
San Luis Obispo,CA,2008-04-30,551013
Gainesville,FL,2008-04-30,207779
Santa Cruz,CA,2008-04-30,688582
Crestview-Fort Walton Beach-Destin,FL,2008-04-30,240070
Panama City,FL,2008-04-30,216513
Redding,CA,2008-04-30,215989
Punta Gorda,FL,2008-04-30,179972
Homosassa Springs,FL,2008-04-30,159633
Vero Beach,FL,2008-04-30,205125
Napa,CA,2008-04-30,526498
The Villages,FL,2008-04-30,221388
Lake City,FL,2008-04-30,124707
Okeechobee,FL,2008-04-30,141939
Clewiston,FL,2008-04-30,125406
Arcadia,FL,2008-04-30,125405
Wauchula,FL,2008-04-30,96623
Los Angeles-Long Beach-Anaheim,CA,2008-05-31,530929
Miami-Fort Lauderdale,FL,2008-05-31,298911
San Francisco,CA,2008-05-31,711792
Riverside,CA,2008-05-31,308255
San Diego,CA,2008-05-31,479030
Tampa,FL,2008-05-31,197174
Sacramento,CA,2008-05-31,324900
Orlando,FL,2008-05-31,235019
San Jose,CA,2008-05-31,665335
Jacksonville,FL,2008-05-31,216723
Fresno,CA,2008-05-31,250380
Bakersfield,CA,2008-05-31,224145
Ventura,CA,2008-05-31,513202
North Port-Sarasota-Bradenton,FL,2008-05-31,245814
Stockton,CA,2008-05-31,240993
Fort Myers,FL,2008-05-31,228712
Lakeland,FL,2008-05-31,179485
Daytona Beach,FL,2008-05-31,191534
Melbourne,FL,2008-05-31,186592
Santa Rosa,CA,2008-05-31,515785
Pensacola,FL,2008-05-31,161079
Visalia,CA,2008-05-31,203157
Port St. Lucie,FL,2008-05-31,201320
Santa Maria-Santa Barbara,CA,2008-05-31,597255
Salinas,CA,2008-05-31,509146
Vallejo,CA,2008-05-31,331184
Tallahassee,FL,2008-05-31,180391
Naples,FL,2008-05-31,385992
San Luis Obispo,CA,2008-05-31,539870
Gainesville,FL,2008-05-31,206271
Santa Cruz,CA,2008-05-31,672235
Crestview-Fort Walton Beach-Destin,FL,2008-05-31,236147
Panama City,FL,2008-05-31,214421
Redding,CA,2008-05-31,211681
Punta Gorda,FL,2008-05-31,178464
Homosassa Springs,FL,2008-05-31,158623
Vero Beach,FL,2008-05-31,201800
Napa,CA,2008-05-31,520885
The Villages,FL,2008-05-31,220547
Lake City,FL,2008-05-31,122623
Okeechobee,FL,2008-05-31,139262
Clewiston,FL,2008-05-31,123024
Arcadia,FL,2008-05-31,122887
Wauchula,FL,2008-05-31,95124
Los Angeles-Long Beach-Anaheim,CA,2008-06-30,518418
Miami-Fort Lauderdale,FL,2008-06-30,292540
San Francisco,CA,2008-06-30,702355
Riverside,CA,2008-06-30,297071
San Diego,CA,2008-06-30,471722
Tampa,FL,2008-06-30,193822
Sacramento,CA,2008-06-30,316893
Orlando,FL,2008-06-30,229551
San Jose,CA,2008-06-30,658122
Jacksonville,FL,2008-06-30,213776
Fresno,CA,2008-06-30,245953
Bakersfield,CA,2008-06-30,216605
Ventura,CA,2008-06-30,502119
North Port-Sarasota-Bradenton,FL,2008-06-30,241101
Stockton,CA,2008-06-30,232757
Fort Myers,FL,2008-06-30,222522
Lakeland,FL,2008-06-30,176157
Daytona Beach,FL,2008-06-30,189087
Melbourne,FL,2008-06-30,182927
Santa Rosa,CA,2008-06-30,505207
Pensacola,FL,2008-06-30,159059
Visalia,CA,2008-06-30,199512
Port St. Lucie,FL,2008-06-30,196242
Santa Maria-Santa Barbara,CA,2008-06-30,585598
Salinas,CA,2008-06-30,499040
Vallejo,CA,2008-06-30,320865
Tallahassee,FL,2008-06-30,177937
Naples,FL,2008-06-30,377054
San Luis Obispo,CA,2008-06-30,531216
Gainesville,FL,2008-06-30,204374
Santa Cruz,CA,2008-06-30,660992
Crestview-Fort Walton Beach-Destin,FL,2008-06-30,233207
Panama City,FL,2008-06-30,212210
Redding,CA,2008-06-30,207640
Punta Gorda,FL,2008-06-30,175715
Homosassa Springs,FL,2008-06-30,156942
Vero Beach,FL,2008-06-30,198682
Napa,CA,2008-06-30,511728
The Villages,FL,2008-06-30,218926
Lake City,FL,2008-06-30,121055
Okeechobee,FL,2008-06-30,137047
Clewiston,FL,2008-06-30,121059
Arcadia,FL,2008-06-30,120789
Wauchula,FL,2008-06-30,93897
Los Angeles-Long Beach-Anaheim,CA,2008-07-31,507614
Miami-Fort Lauderdale,FL,2008-07-31,285602
San Francisco,CA,2008-07-31,692133
Riverside,CA,2008-07-31,285072
San Diego,CA,2008-07-31,461861
Tampa,FL,2008-07-31,190617
Sacramento,CA,2008-07-31,310662
Orlando,FL,2008-07-31,224308
San Jose,CA,2008-07-31,648734
Jacksonville,FL,2008-07-31,210596
Fresno,CA,2008-07-31,240379
Bakersfield,CA,2008-07-31,209586
Ventura,CA,2008-07-31,493561
North Port-Sarasota-Bradenton,FL,2008-07-31,236824
Stockton,CA,2008-07-31,224417
Fort Myers,FL,2008-07-31,216214
Lakeland,FL,2008-07-31,173036
Daytona Beach,FL,2008-07-31,185674
Melbourne,FL,2008-07-31,179085
Santa Rosa,CA,2008-07-31,492953
Pensacola,FL,2008-07-31,157666
Visalia,CA,2008-07-31,195656
Port St. Lucie,FL,2008-07-31,191342
Santa Maria-Santa Barbara,CA,2008-07-31,576163
Salinas,CA,2008-07-31,482478
Vallejo,CA,2008-07-31,311230
Tallahassee,FL,2008-07-31,175834
Naples,FL,2008-07-31,367576
San Luis Obispo,CA,2008-07-31,523262
Gainesville,FL,2008-07-31,201938
Santa Cruz,CA,2008-07-31,648752
Crestview-Fort Walton Beach-Destin,FL,2008-07-31,230766
Panama City,FL,2008-07-31,210644
Redding,CA,2008-07-31,204043
Punta Gorda,FL,2008-07-31,172621
Homosassa Springs,FL,2008-07-31,155103
Vero Beach,FL,2008-07-31,195660
Napa,CA,2008-07-31,501494
The Villages,FL,2008-07-31,217347
Lake City,FL,2008-07-31,119773
Okeechobee,FL,2008-07-31,134611
Clewiston,FL,2008-07-31,118878
Arcadia,FL,2008-07-31,118498
Wauchula,FL,2008-07-31,92487
Los Angeles-Long Beach-Anaheim,CA,2008-08-31,498119
Miami-Fort Lauderdale,FL,2008-08-31,278332
San Francisco,CA,2008-08-31,681911
Riverside,CA,2008-08-31,273967
San Diego,CA,2008-08-31,453350
Tampa,FL,2008-08-31,187500
Sacramento,CA,2008-08-31,304741
Orlando,FL,2008-08-31,219895
San Jose,CA,2008-08-31,641058
Jacksonville,FL,2008-08-31,207618
Fresno,CA,2008-08-31,231630
Bakersfield,CA,2008-08-31,202768
Ventura,CA,2008-08-31,483726
North Port-Sarasota-Bradenton,FL,2008-08-31,232197
Stockton,CA,2008-08-31,216396
Fort Myers,FL,2008-08-31,209211
Lakeland,FL,2008-08-31,169814
Daytona Beach,FL,2008-08-31,181924
Melbourne,FL,2008-08-31,175749
Santa Rosa,CA,2008-08-31,482415
Pensacola,FL,2008-08-31,156157
Visalia,CA,2008-08-31,191030
Port St. Lucie,FL,2008-08-31,185341
Santa Maria-Santa Barbara,CA,2008-08-31,564252
Salinas,CA,2008-08-31,466977
Vallejo,CA,2008-08-31,302131
Tallahassee,FL,2008-08-31,174018
Naples,FL,2008-08-31,361080
San Luis Obispo,CA,2008-08-31,514718
Gainesville,FL,2008-08-31,199496
Santa Cruz,CA,2008-08-31,646175
Crestview-Fort Walton Beach-Destin,FL,2008-08-31,228502
Panama City,FL,2008-08-31,208027
Redding,CA,2008-08-31,200566
Punta Gorda,FL,2008-08-31,168899
Homosassa Springs,FL,2008-08-31,152516
Vero Beach,FL,2008-08-31,192578
Napa,CA,2008-08-31,490813
The Villages,FL,2008-08-31,215569
Lake City,FL,2008-08-31,117781
Okeechobee,FL,2008-08-31,132016
Clewiston,FL,2008-08-31,116516
Arcadia,FL,2008-08-31,116168
Wauchula,FL,2008-08-31,90974
Los Angeles-Long Beach-Anaheim,CA,2008-09-30,490824
Miami-Fort Lauderdale,FL,2008-09-30,270845
San Francisco,CA,2008-09-30,672828
Riverside,CA,2008-09-30,263987
San Diego,CA,2008-09-30,442229
Tampa,FL,2008-09-30,184304
Sacramento,CA,2008-09-30,298226
Orlando,FL,2008-09-30,215663
San Jose,CA,2008-09-30,630695
Jacksonville,FL,2008-09-30,204511
Fresno,CA,2008-09-30,223285
Bakersfield,CA,2008-09-30,197177
Ventura,CA,2008-09-30,478970
North Port-Sarasota-Bradenton,FL,2008-09-30,227626
Stockton,CA,2008-09-30,208461
Fort Myers,FL,2008-09-30,203026
Lakeland,FL,2008-09-30,167261
Daytona Beach,FL,2008-09-30,178582
Melbourne,FL,2008-09-30,172547
Santa Rosa,CA,2008-09-30,474026
Pensacola,FL,2008-09-30,155045
Visalia,CA,2008-09-30,187057
Port St. Lucie,FL,2008-09-30,179520
Santa Maria-Santa Barbara,CA,2008-09-30,555282
Salinas,CA,2008-09-30,452212
Vallejo,CA,2008-09-30,292126
Tallahassee,FL,2008-09-30,172272
Naples,FL,2008-09-30,354197
San Luis Obispo,CA,2008-09-30,507434
Gainesville,FL,2008-09-30,197174
Santa Cruz,CA,2008-09-30,640080
Crestview-Fort Walton Beach-Destin,FL,2008-09-30,225350
Panama City,FL,2008-09-30,205279
Redding,CA,2008-09-30,197244
Punta Gorda,FL,2008-09-30,165514
Homosassa Springs,FL,2008-09-30,150010
Vero Beach,FL,2008-09-30,188312
Napa,CA,2008-09-30,479646
The Villages,FL,2008-09-30,214832
Lake City,FL,2008-09-30,115663
Okeechobee,FL,2008-09-30,129354
Clewiston,FL,2008-09-30,114129
Arcadia,FL,2008-09-30,113800
Wauchula,FL,2008-09-30,89452
Los Angeles-Long Beach-Anaheim,CA,2008-10-31,483051
Miami-Fort Lauderdale,FL,2008-10-31,263129
San Francisco,CA,2008-10-31,662692
Riverside,CA,2008-10-31,256179
San Diego,CA,2008-10-31,433265
Tampa,FL,2008-10-31,181005
Sacramento,CA,2008-10-31,293366
Orlando,FL,2008-10-31,211078
San Jose,CA,2008-10-31,621848
Jacksonville,FL,2008-10-31,201826
Fresno,CA,2008-10-31,216321
Bakersfield,CA,2008-10-31,191373
Ventura,CA,2008-10-31,472929
North Port-Sarasota-Bradenton,FL,2008-10-31,222016
Stockton,CA,2008-10-31,199570
Fort Myers,FL,2008-10-31,197562
Lakeland,FL,2008-10-31,165049
Daytona Beach,FL,2008-10-31,175498
Melbourne,FL,2008-10-31,169525
Santa Rosa,CA,2008-10-31,466512
Pensacola,FL,2008-10-31,153128
Visalia,CA,2008-10-31,182744
Port St. Lucie,FL,2008-10-31,173699
Santa Maria-Santa Barbara,CA,2008-10-31,542572
Salinas,CA,2008-10-31,436799
Vallejo,CA,2008-10-31,282024
Tallahassee,FL,2008-10-31,170187
Naples,FL,2008-10-31,349041
San Luis Obispo,CA,2008-10-31,501333
Gainesville,FL,2008-10-31,196098
Santa Cruz,CA,2008-10-31,630779
Crestview-Fort Walton Beach-Destin,FL,2008-10-31,222021
Panama City,FL,2008-10-31,202187
Redding,CA,2008-10-31,194222
Punta Gorda,FL,2008-10-31,162074
Homosassa Springs,FL,2008-10-31,147947
Vero Beach,FL,2008-10-31,183818
Napa,CA,2008-10-31,474960
The Villages,FL,2008-10-31,213667
Lake City,FL,2008-10-31,113499
Okeechobee,FL,2008-10-31,127423
Clewiston,FL,2008-10-31,112220
Arcadia,FL,2008-10-31,111917
Wauchula,FL,2008-10-31,87948
Los Angeles-Long Beach-Anaheim,CA,2008-11-30,473745
Miami-Fort Lauderdale,FL,2008-11-30,255989
San Francisco,CA,2008-11-30,650438
Riverside,CA,2008-11-30,248300
San Diego,CA,2008-11-30,423863
Tampa,FL,2008-11-30,177002
Sacramento,CA,2008-11-30,288341
Orlando,FL,2008-11-30,205325
San Jose,CA,2008-11-30,615195
Jacksonville,FL,2008-11-30,199201
Fresno,CA,2008-11-30,210712
Bakersfield,CA,2008-11-30,184854
Ventura,CA,2008-11-30,467113
North Port-Sarasota-Bradenton,FL,2008-11-30,217452
Stockton,CA,2008-11-30,191654
Fort Myers,FL,2008-11-30,192089
Lakeland,FL,2008-11-30,163074
Daytona Beach,FL,2008-11-30,171729
Melbourne,FL,2008-11-30,166088
Santa Rosa,CA,2008-11-30,455404
Pensacola,FL,2008-11-30,151450
Visalia,CA,2008-11-30,177518
Port St. Lucie,FL,2008-11-30,168298
Santa Maria-Santa Barbara,CA,2008-11-30,529058
Salinas,CA,2008-11-30,421642
Vallejo,CA,2008-11-30,271102
Tallahassee,FL,2008-11-30,168836
Naples,FL,2008-11-30,343100
San Luis Obispo,CA,2008-11-30,499087
Gainesville,FL,2008-11-30,194759
Santa Cruz,CA,2008-11-30,612418
Crestview-Fort Walton Beach-Destin,FL,2008-11-30,218429
Panama City,FL,2008-11-30,198756
Redding,CA,2008-11-30,191706
Punta Gorda,FL,2008-11-30,160505
Homosassa Springs,FL,2008-11-30,145856
Vero Beach,FL,2008-11-30,180050
Napa,CA,2008-11-30,466929
The Villages,FL,2008-11-30,212656
Lake City,FL,2008-11-30,111850
Okeechobee,FL,2008-11-30,125924
Clewiston,FL,2008-11-30,110683
Arcadia,FL,2008-11-30,110337
Wauchula,FL,2008-11-30,86753
Los Angeles-Long Beach-Anaheim,CA,2008-12-31,461980
Miami-Fort Lauderdale,FL,2008-12-31,249420
San Francisco,CA,2008-12-31,640054
Riverside,CA,2008-12-31,239903
San Diego,CA,2008-12-31,416522
Tampa,FL,2008-12-31,173376
Sacramento,CA,2008-12-31,285109
Orlando,FL,2008-12-31,199211
San Jose,CA,2008-12-31,619001
Jacksonville,FL,2008-12-31,196693
Fresno,CA,2008-12-31,205394
Bakersfield,CA,2008-12-31,178337
Ventura,CA,2008-12-31,460666
North Port-Sarasota-Bradenton,FL,2008-12-31,213217
Stockton,CA,2008-12-31,184410
Fort Myers,FL,2008-12-31,185749
Lakeland,FL,2008-12-31,159336
Daytona Beach,FL,2008-12-31,168060
Melbourne,FL,2008-12-31,162308
Santa Rosa,CA,2008-12-31,447269
Pensacola,FL,2008-12-31,149910
Visalia,CA,2008-12-31,172299
Port St. Lucie,FL,2008-12-31,164023
Santa Maria-Santa Barbara,CA,2008-12-31,517367
Salinas,CA,2008-12-31,405982
Vallejo,CA,2008-12-31,264631
Tallahassee,FL,2008-12-31,167514
Naples,FL,2008-12-31,337163
San Luis Obispo,CA,2008-12-31,497767
Gainesville,FL,2008-12-31,192786
Santa Cruz,CA,2008-12-31,595174
Crestview-Fort Walton Beach-Destin,FL,2008-12-31,216114
Panama City,FL,2008-12-31,196719
Redding,CA,2008-12-31,189368
Punta Gorda,FL,2008-12-31,159550
Homosassa Springs,FL,2008-12-31,144280
Vero Beach,FL,2008-12-31,178154
Napa,CA,2008-12-31,466874
The Villages,FL,2008-12-31,211024
Lake City,FL,2008-12-31,110248
Okeechobee,FL,2008-12-31,124441
Clewiston,FL,2008-12-31,109134
Arcadia,FL,2008-12-31,108896
Wauchula,FL,2008-12-31,85560
Los Angeles-Long Beach-Anaheim,CA,2009-01-31,453402
Miami-Fort Lauderdale,FL,2009-01-31,243421
San Francisco,CA,2009-01-31,626778
Riverside,CA,2009-01-31,231437
San Diego,CA,2009-01-31,409989
Tampa,FL,2009-01-31,169903
Sacramento,CA,2009-01-31,280623
Orlando,FL,2009-01-31,192865
San Jose,CA,2009-01-31,625731
Jacksonville,FL,2009-01-31,195010
Fresno,CA,2009-01-31,199571
Bakersfield,CA,2009-01-31,172266
Ventura,CA,2009-01-31,455129
North Port-Sarasota-Bradenton,FL,2009-01-31,210118
Stockton,CA,2009-01-31,178991
Fort Myers,FL,2009-01-31,179622
Lakeland,FL,2009-01-31,154929
Daytona Beach,FL,2009-01-31,165218
Melbourne,FL,2009-01-31,158848
Santa Rosa,CA,2009-01-31,436147
Pensacola,FL,2009-01-31,148910
Visalia,CA,2009-01-31,168545
Port St. Lucie,FL,2009-01-31,160431
Santa Maria-Santa Barbara,CA,2009-01-31,509369
Salinas,CA,2009-01-31,390010
Vallejo,CA,2009-01-31,262334
Tallahassee,FL,2009-01-31,166509
Naples,FL,2009-01-31,329997
San Luis Obispo,CA,2009-01-31,491474
Gainesville,FL,2009-01-31,189436
Santa Cruz,CA,2009-01-31,583337
Crestview-Fort Walton Beach-Destin,FL,2009-01-31,214848
Panama City,FL,2009-01-31,194335
Redding,CA,2009-01-31,186968
Punta Gorda,FL,2009-01-31,158591
Homosassa Springs,FL,2009-01-31,142304
Vero Beach,FL,2009-01-31,175588
Napa,CA,2009-01-31,456012
The Villages,FL,2009-01-31,209501
Lake City,FL,2009-01-31,108769
Okeechobee,FL,2009-01-31,122643
Clewiston,FL,2009-01-31,107690
Arcadia,FL,2009-01-31,107248
Wauchula,FL,2009-01-31,84396
Los Angeles-Long Beach-Anaheim,CA,2009-02-28,448962
Miami-Fort Lauderdale,FL,2009-02-28,237871
San Francisco,CA,2009-02-28,618170
Riverside,CA,2009-02-28,225872
San Diego,CA,2009-02-28,406484
Tampa,FL,2009-02-28,166945
Sacramento,CA,2009-02-28,276171
Orlando,FL,2009-02-28,188123
San Jose,CA,2009-02-28,634785
Jacksonville,FL,2009-02-28,192555
Fresno,CA,2009-02-28,195601
Bakersfield,CA,2009-02-28,167584
Ventura,CA,2009-02-28,449578
North Port-Sarasota-Bradenton,FL,2009-02-28,206212
Stockton,CA,2009-02-28,174526
Fort Myers,FL,2009-02-28,175097
Lakeland,FL,2009-02-28,150980
Daytona Beach,FL,2009-02-28,163356
Melbourne,FL,2009-02-28,155702
Santa Rosa,CA,2009-02-28,427581
Pensacola,FL,2009-02-28,148157
Visalia,CA,2009-02-28,166284
Port St. Lucie,FL,2009-02-28,157034
Santa Maria-Santa Barbara,CA,2009-02-28,504358
Salinas,CA,2009-02-28,375770
Vallejo,CA,2009-02-28,261939
Tallahassee,FL,2009-02-28,165046
Naples,FL,2009-02-28,321685
San Luis Obispo,CA,2009-02-28,479200
Gainesville,FL,2009-02-28,186578
Santa Cruz,CA,2009-02-28,580538
Crestview-Fort Walton Beach-Destin,FL,2009-02-28,212723
Panama City,FL,2009-02-28,192707
Redding,CA,2009-02-28,184496
Punta Gorda,FL,2009-02-28,155586
Homosassa Springs,FL,2009-02-28,140887
Vero Beach,FL,2009-02-28,172253
Napa,CA,2009-02-28,450934
The Villages,FL,2009-02-28,208434
Lake City,FL,2009-02-28,107737
Okeechobee,FL,2009-02-28,121097
Clewiston,FL,2009-02-28,106476
Arcadia,FL,2009-02-28,105827
Wauchula,FL,2009-02-28,83372
Los Angeles-Long Beach-Anaheim,CA,2009-03-31,445614
Miami-Fort Lauderdale,FL,2009-03-31,232257
San Francisco,CA,2009-03-31,610428
Riverside,CA,2009-03-31,221865
San Diego,CA,2009-03-31,404570
Tampa,FL,2009-03-31,164048
Sacramento,CA,2009-03-31,272520
Orlando,FL,2009-03-31,184370
San Jose,CA,2009-03-31,631675
Jacksonville,FL,2009-03-31,189756
Fresno,CA,2009-03-31,192354
Bakersfield,CA,2009-03-31,163115
Ventura,CA,2009-03-31,441909
North Port-Sarasota-Bradenton,FL,2009-03-31,202121
Stockton,CA,2009-03-31,171177
Fort Myers,FL,2009-03-31,171028
Lakeland,FL,2009-03-31,148340
Daytona Beach,FL,2009-03-31,161686
Melbourne,FL,2009-03-31,153679
Santa Rosa,CA,2009-03-31,419647
Pensacola,FL,2009-03-31,146988
Visalia,CA,2009-03-31,164627
Port St. Lucie,FL,2009-03-31,153260
Santa Maria-Santa Barbara,CA,2009-03-31,495331
Salinas,CA,2009-03-31,363187
Vallejo,CA,2009-03-31,257767
Tallahassee,FL,2009-03-31,163271
Naples,FL,2009-03-31,313787
San Luis Obispo,CA,2009-03-31,469333
Gainesville,FL,2009-03-31,184328
Santa Cruz,CA,2009-03-31,576479
Crestview-Fort Walton Beach-Destin,FL,2009-03-31,210001
Panama City,FL,2009-03-31,191174
Redding,CA,2009-03-31,182553
Punta Gorda,FL,2009-03-31,152105
Homosassa Springs,FL,2009-03-31,138436
Vero Beach,FL,2009-03-31,168605
Napa,CA,2009-03-31,445607
The Villages,FL,2009-03-31,206847
Lake City,FL,2009-03-31,106691
Okeechobee,FL,2009-03-31,119521
Clewiston,FL,2009-03-31,105299
Arcadia,FL,2009-03-31,104321
Wauchula,FL,2009-03-31,82280
Los Angeles-Long Beach-Anaheim,CA,2009-04-30,442357
Miami-Fort Lauderdale,FL,2009-04-30,227122
San Francisco,CA,2009-04-30,604352
Riverside,CA,2009-04-30,218260
San Diego,CA,2009-04-30,398840
Tampa,FL,2009-04-30,160932
Sacramento,CA,2009-04-30,269969
Orlando,FL,2009-04-30,180598
San Jose,CA,2009-04-30,628001
Jacksonville,FL,2009-04-30,186120
Fresno,CA,2009-04-30,189745
Bakersfield,CA,2009-04-30,159494
Ventura,CA,2009-04-30,438224
North Port-Sarasota-Bradenton,FL,2009-04-30,197484
Stockton,CA,2009-04-30,169159
Fort Myers,FL,2009-04-30,167434
Lakeland,FL,2009-04-30,146007
Daytona Beach,FL,2009-04-30,158480
Melbourne,FL,2009-04-30,151490
Santa Rosa,CA,2009-04-30,414662
Pensacola,FL,2009-04-30,145924
Visalia,CA,2009-04-30,161249
Port St. Lucie,FL,2009-04-30,149350
Santa Maria-Santa Barbara,CA,2009-04-30,485649
Salinas,CA,2009-04-30,353316
Vallejo,CA,2009-04-30,252797
Tallahassee,FL,2009-04-30,161437
Naples,FL,2009-04-30,306759
San Luis Obispo,CA,2009-04-30,461653
Gainesville,FL,2009-04-30,182330
Santa Cruz,CA,2009-04-30,567991
Crestview-Fort Walton Beach-Destin,FL,2009-04-30,206601
Panama City,FL,2009-04-30,189615
Redding,CA,2009-04-30,181197
Punta Gorda,FL,2009-04-30,148517
Homosassa Springs,FL,2009-04-30,136217
Vero Beach,FL,2009-04-30,165483
Napa,CA,2009-04-30,447347
The Villages,FL,2009-04-30,204440
Lake City,FL,2009-04-30,105676
Okeechobee,FL,2009-04-30,118072
Clewiston,FL,2009-04-30,104064
Arcadia,FL,2009-04-30,103019
Wauchula,FL,2009-04-30,81399
Los Angeles-Long Beach-Anaheim,CA,2009-05-31,439535
Miami-Fort Lauderdale,FL,2009-05-31,222275
San Francisco,CA,2009-05-31,598252
Riverside,CA,2009-05-31,213469
San Diego,CA,2009-05-31,396226
Tampa,FL,2009-05-31,158241
Sacramento,CA,2009-05-31,267410
Orlando,FL,2009-05-31,177375
San Jose,CA,2009-05-31,623083
Jacksonville,FL,2009-05-31,183260
Fresno,CA,2009-05-31,185423
Bakersfield,CA,2009-05-31,155534
Ventura,CA,2009-05-31,437175
North Port-Sarasota-Bradenton,FL,2009-05-31,193823
Stockton,CA,2009-05-31,169271
Fort Myers,FL,2009-05-31,163153
Lakeland,FL,2009-05-31,144139
Daytona Beach,FL,2009-05-31,155274
Melbourne,FL,2009-05-31,149334
Santa Rosa,CA,2009-05-31,414060
Pensacola,FL,2009-05-31,145253
Visalia,CA,2009-05-31,156988
Port St. Lucie,FL,2009-05-31,145839
Santa Maria-Santa Barbara,CA,2009-05-31,476784
Salinas,CA,2009-05-31,342690
Vallejo,CA,2009-05-31,248848
Tallahassee,FL,2009-05-31,159556
Naples,FL,2009-05-31,302898
San Luis Obispo,CA,2009-05-31,457354
Gainesville,FL,2009-05-31,180684
Santa Cruz,CA,2009-05-31,562996
Crestview-Fort Walton Beach-Destin,FL,2009-05-31,205427
Panama City,FL,2009-05-31,187281
Redding,CA,2009-05-31,180199
Punta Gorda,FL,2009-05-31,146040
Homosassa Springs,FL,2009-05-31,133578
Vero Beach,FL,2009-05-31,163102
Napa,CA,2009-05-31,445905
The Villages,FL,2009-05-31,202348
Lake City,FL,2009-05-31,104512
Okeechobee,FL,2009-05-31,116626
Clewiston,FL,2009-05-31,102858
Arcadia,FL,2009-05-31,101803
Wauchula,FL,2009-05-31,80502
Los Angeles-Long Beach-Anaheim,CA,2009-06-30,436989
Miami-Fort Lauderdale,FL,2009-06-30,218589
San Francisco,CA,2009-06-30,595539
Riverside,CA,2009-06-30,210729
San Diego,CA,2009-06-30,391042
Tampa,FL,2009-06-30,155691
Sacramento,CA,2009-06-30,265328
Orlando,FL,2009-06-30,173599
San Jose,CA,2009-06-30,626622
Jacksonville,FL,2009-06-30,180982
Fresno,CA,2009-06-30,181372
Bakersfield,CA,2009-06-30,153276
Ventura,CA,2009-06-30,438585
North Port-Sarasota-Bradenton,FL,2009-06-30,190782
Stockton,CA,2009-06-30,169307
Fort Myers,FL,2009-06-30,159272
Lakeland,FL,2009-06-30,141627
Daytona Beach,FL,2009-06-30,152245
Melbourne,FL,2009-06-30,146727
Santa Rosa,CA,2009-06-30,411865
Pensacola,FL,2009-06-30,144719
Visalia,CA,2009-06-30,153428
Port St. Lucie,FL,2009-06-30,142771
Santa Maria-Santa Barbara,CA,2009-06-30,471499
Salinas,CA,2009-06-30,333128
Vallejo,CA,2009-06-30,245810
Tallahassee,FL,2009-06-30,158130
Naples,FL,2009-06-30,299877
San Luis Obispo,CA,2009-06-30,453590
Gainesville,FL,2009-06-30,179505
Santa Cruz,CA,2009-06-30,558355
Crestview-Fort Walton Beach-Destin,FL,2009-06-30,204316
Panama City,FL,2009-06-30,183971
Redding,CA,2009-06-30,179475
Punta Gorda,FL,2009-06-30,144123
Homosassa Springs,FL,2009-06-30,131507
Vero Beach,FL,2009-06-30,160691
Napa,CA,2009-06-30,445328
The Villages,FL,2009-06-30,200434
Lake City,FL,2009-06-30,103154
